date,confirmed,recovered,deaths,country
2020-02-29,0,0,0,Colombia
2020-03-01,0,0,0,Colombia
2020-03-02,0,0,0,Colombia
2020-03-03,0,0,0,Colombia
2020-03-04,0,0,0,Colombia
2020-03-05,0,0,0,Colombia
2020-03-06,1,0,0,Colombia
2020-03-07,1,0,0,Colombia
2020-03-08,1,0,0,Colombia
2020-03-09,1,0,0,Colombia
2020-03-10,3,0,0,Colombia
2020-03-11,9,0,0,Colombia
2020-03-12,9,0,0,Colombia
2020-03-13,13,0,0,Colombia
2020-03-14,22,0,0,Colombia
2020-03-15,34,0,0,Colombia
2020-03-16,54,0,0,Colombia
2020-03-17,65,1,0,Colombia
2020-03-18,93,1,0,Colombia
2020-03-19,102,1,0,Colombia
2020-03-20,128,1,0,Colombia
2020-03-21,196,1,0,Colombia
2020-03-22,231,3,2,Colombia
2020-03-23,277,3,3,Colombia
2020-03-24,378,6,3,Colombia
2020-01-22,0,0,0,Congo (Brazzaville)
2020-01-23,0,0,0,Congo (Brazzaville)
2020-01-24,0,0,0,Congo (Brazzaville)
2020-01-25,0,0,0,Congo (Brazzaville)
2020-01-26,0,0,0,Congo (Brazzaville)
2020-01-27,0,0,0,Congo (Brazzaville)
2020-01-28,0,0,0,Congo (Brazzaville)
2020-01-29,0,0,0,Congo (Brazzaville)
2020-01-30,0,0,0,Congo (Brazzaville)
2020-01-31,0,0,0,Congo (Brazzaville)
2020-02-01,0,0,0,Congo (Brazzaville)
2020-02-02,0,0,0,Congo (Brazzaville)
2020-02-03,0,0,0,Congo (Brazzaville)
2020-02-04,0,0,0,Congo (Brazzaville)
2020-02-05,0,0,0,Congo (Brazzaville)
2020-02-06,0,0,0,Congo (Brazzaville)
2020-02-07,0,0,0,Congo (Brazzaville)
2020-02-08,0,0,0,Congo (Brazzaville)
2020-02-09,0,0,0,Congo (Brazzaville)
2020-02-10,0,0,0,Congo (Brazzaville)
2020-02-11,0,0,0,Congo (Brazzaville)
2020-02-12,0,0,0,Congo (Brazzaville)
2020-02-13,0,0,0,Congo (Brazzaville)
2020-02-14,0,0,0,Congo (Brazzaville)
2020-02-15,0,0,0,Congo (Brazzaville)
2020-02-16,0,0,0,Congo (Brazzaville)
2020-02-17,0,0,0,Congo (Brazzaville)
2020-02-18,0,0,0,Congo (Brazzaville)
2020-02-19,0,0,0,Congo (Brazzaville)
2020-02-20,0,0,0,Congo (Brazzaville)
2020-02-21,0,0,0,Congo (Brazzaville)
2020-02-22,0,0,0,Congo (Brazzaville)
2020-02-23,0,0,0,Congo (Brazzaville)
2020-02-24,0,0,0,Congo (Brazzaville)
2020-02-25,0,0,0,Congo (Brazzaville)
2020-02-26,0,0,0,Congo (Brazzaville)
2020-02-27,0,0,0,Congo (Brazzaville)
2020-02-28,0,0,0,Congo (Brazzaville)
2020-02-29,0,0,0,Congo (Brazzaville)
2020-03-01,0,0,0,Congo (Brazzaville)
2020-03-02,0,0,0,Congo (Brazzaville)
2020-03-03,0,0,0,Congo (Brazzaville)
2020-03-04,0,0,0,Congo (Brazzaville)
2020-03-05,0,0,0,Congo (Brazzaville)
2020-03-06,0,0,0,Congo (Brazzaville)
2020-03-07,0,0,0,Congo (Brazzaville)
2020-03-08,0,0,0,Congo (Brazzaville)
2020-03-09,0,0,0,Congo (Brazzaville)
2020-03-10,0,0,0,Congo (Brazzaville)
2020-03-11,0,0,0,Congo (Brazzaville)
2020-03-12,0,0,0,Congo (Brazzaville)
2020-03-13,0,0,0,Congo (Brazzaville)
2020-03-14,0,0,0,Congo (Brazzaville)
2020-03-15,1,0,0,Congo (Brazzaville)
2020-03-16,1,0,0,Congo (Brazzaville)
2020-03-17,1,0,0,Congo (Brazzaville)
2020-03-18,1,0,0,Congo (Brazzaville)
2020-03-19,3,0,0,Congo (Brazzaville)
2020-03-20,3,0,0,Congo (Brazzaville)
2020-03-21,3,0,0,Congo (Brazzaville)
2020-03-22,3,0,0,Congo (Brazzaville)
2020-03-23,4,0,0,Congo (Brazzaville)
2020-03-24,4,0,0,Congo (Brazzaville)
2020-01-22,0,0,0,Congo (Kinshasa)
2020-01-23,0,0,0,Congo (Kinshasa)
2020-01-24,0,0,0,Congo (Kinshasa)
2020-01-25,0,0,0,Congo (Kinshasa)
2020-01-26,0,0,0,Congo (Kinshasa)
2020-01-27,0,0,0,Congo (Kinshasa)
2020-01-28,0,0,0,Congo (Kinshasa)
2020-01-29,0,0,0,Congo (Kinshasa)
2020-01-30,0,0,0,Congo (Kinshasa)
2020-01-31,0,0,0,Congo (Kinshasa)
2020-02-01,0,0,0,Congo (Kinshasa)
2020-02-02,0,0,0,Congo (Kinshasa)
2020-02-03,0,0,0,Congo (Kinshasa)
2020-02-04,0,0,0,Congo (Kinshasa)
2020-02-05,0,0,0,Congo (Kinshasa)
2020-02-06,0,0,0,Congo (Kinshasa)
2020-02-07,0,0,0,Congo (Kinshasa)
2020-02-08,0,0,0,Congo (Kinshasa)
2020-02-09,0,0,0,Congo (Kinshasa)
2020-02-10,0,0,0,Congo (Kinshasa)
2020-02-11,0,0,0,Congo (Kinshasa)
2020-02-12,0,0,0,Congo (Kinshasa)
2020-02-13,0,0,0,Congo (Kinshasa)
2020-02-14,0,0,0,Congo (Kinshasa)
2020-02-15,0,0,0,Congo (Kinshasa)
2020-02-16,0,0,0,Congo (Kinshasa)
2020-02-17,0,0,0,Congo (Kinshasa)
2020-02-18,0,0,0,Congo (Kinshasa)
2020-02-19,0,0,0,Congo (Kinshasa)
2020-02-20,0,0,0,Congo (Kinshasa)
2020-02-21,0,0,0,Congo (Kinshasa)
2020-02-22,0,0,0,Congo (Kinshasa)
2020-02-23,0,0,0,Congo (Kinshasa)
2020-02-24,0,0,0,Congo (Kinshasa)
2020-02-25,0,0,0,Congo (Kinshasa)
2020-02-26,0,0,0,Congo (Kinshasa)
2020-02-27,0,0,0,Congo (Kinshasa)
2020-02-28,0,0,0,Congo (Kinshasa)
2020-02-29,0,0,0,Congo (Kinshasa)
2020-03-01,0,0,0,Congo (Kinshasa)
2020-03-02,0,0,0,Congo (Kinshasa)
2020-03-03,0,0,0,Congo (Kinshasa)
2020-03-04,0,0,0,Congo (Kinshasa)
2020-03-05,0,0,0,Congo (Kinshasa)
2020-03-06,0,0,0,Congo (Kinshasa)
2020-03-07,0,0,0,Congo (Kinshasa)
2020-03-08,0,0,0,Congo (Kinshasa)
2020-03-09,0,0,0,Congo (Kinshasa)
2020-03-10,0,0,0,Congo (Kinshasa)
2020-03-11,1,0,0,Congo (Kinshasa)
2020-03-12,1,0,0,Congo (Kinshasa)
2020-03-13,2,0,0,Congo (Kinshasa)
2020-03-14,2,0,0,Congo (Kinshasa)
2020-03-15,2,0,0,Congo (Kinshasa)
2020-03-16,2,0,0,Congo (Kinshasa)
2020-03-17,3,0,0,Congo (Kinshasa)
2020-03-18,4,0,0,Congo (Kinshasa)
2020-03-19,14,0,0,Congo (Kinshasa)
2020-03-20,18,0,0,Congo (Kinshasa)
2020-03-21,23,0,1,Congo (Kinshasa)
2020-03-22,30,0,1,Congo (Kinshasa)
2020-03-23,36,0,1,Congo (Kinshasa)
2020-03-24,45,0,2,Congo (Kinshasa)
2020-01-22,0,0,0,Costa Rica
2020-01-23,0,0,0,Costa Rica
2020-01-24,0,0,0,Costa Rica
2020-01-25,0,0,0,Costa Rica
2020-01-26,0,0,0,Costa Rica
2020-01-27,0,0,0,Costa Rica
2020-01-28,0,0,0,Costa Rica
2020-01-29,0,0,0,Costa Rica
2020-01-30,0,0,0,Costa Rica
2020-01-31,0,0,0,Costa Rica
2020-02-01,0,0,0,Costa Rica
2020-02-02,0,0,0,Costa Rica
2020-02-03,0,0,0,Costa Rica
2020-02-04,0,0,0,Costa Rica
2020-02-05,0,0,0,Costa Rica
2020-02-06,0,0,0,Costa Rica
2020-02-07,0,0,0,Costa Rica
2020-02-08,0,0,0,Costa Rica
2020-02-09,0,0,0,Costa Rica
2020-02-10,0,0,0,Costa Rica
2020-02-11,0,0,0,Costa Rica
2020-02-12,0,0,0,Costa Rica
2020-02-13,0,0,0,Costa Rica
2020-02-14,0,0,0,Costa Rica
2020-02-15,0,0,0,Costa Rica
2020-02-16,0,0,0,Costa Rica
2020-02-17,0,0,0,Costa Rica
2020-02-18,0,0,0,Costa Rica
2020-02-19,0,0,0,Costa Rica
2020-02-20,0,0,0,Costa Rica
2020-02-21,0,0,0,Costa Rica
2020-02-22,0,0,0,Costa Rica
2020-02-23,0,0,0,Costa Rica
2020-02-24,0,0,0,Costa Rica
2020-02-25,0,0,0,Costa Rica
2020-02-26,0,0,0,Costa Rica
2020-02-27,0,0,0,Costa Rica
2020-02-28,0,0,0,Costa Rica
2020-02-29,0,0,0,Costa Rica
2020-03-01,0,0,0,Costa Rica
2020-03-02,0,0,0,Costa Rica
2020-03-03,0,0,0,Costa Rica
2020-03-04,0,0,0,Costa Rica
2020-03-05,0,0,0,Costa Rica
2020-03-06,1,0,0,Costa Rica
2020-03-07,1,0,0,Costa Rica
2020-03-08,5,0,0,Costa Rica
2020-03-09,9,0,0,Costa Rica
2020-03-10,9,0,0,Costa Rica
2020-03-11,13,0,0,Costa Rica
2020-03-12,22,0,0,Costa Rica
2020-03-13,23,0,0,Costa Rica
2020-03-14,26,0,0,Costa Rica
2020-03-15,27,0,0,Costa Rica
2020-03-16,35,0,0,Costa Rica
2020-03-17,41,0,0,Costa Rica
2020-03-18,50,0,0,Costa Rica
2020-03-19,69,0,1,Costa Rica
2020-03-20,89,0,1,Costa Rica
2020-03-21,117,2,2,Costa Rica
2020-03-22,134,2,2,Costa Rica
2020-03-23,158,2,2,Costa Rica
2020-03-24,177,2,2,Costa Rica
2020-01-22,0,0,0,Cote d'Ivoire
2020-01-23,0,0,0,Cote d'Ivoire
2020-01-24,0,0,0,Cote d'Ivoire
2020-01-25,0,0,0,Cote d'Ivoire
2020-01-26,0,0,0,Cote d'Ivoire
2020-01-27,0,0,0,Cote d'Ivoire
2020-01-28,0,0,0,Cote d'Ivoire
2020-01-29,0,0,0,Cote d'Ivoire
2020-01-30,0,0,0,Cote d'Ivoire
2020-01-31,0,0,0,Cote d'Ivoire
2020-02-01,0,0,0,Cote d'Ivoire
2020-02-02,0,0,0,Cote d'Ivoire
2020-02-03,0,0,0,Cote d'Ivoire
2020-02-04,0,0,0,Cote d'Ivoire
2020-02-05,0,0,0,Cote d'Ivoire
2020-02-06,0,0,0,Cote d'Ivoire
2020-02-07,0,0,0,Cote d'Ivoire
2020-02-08,0,0,0,Cote d'Ivoire
2020-02-09,0,0,0,Cote d'Ivoire
2020-02-10,0,0,0,Cote d'Ivoire
2020-02-11,0,0,0,Cote d'Ivoire
2020-02-12,0,0,0,Cote d'Ivoire
2020-02-13,0,0,0,Cote d'Ivoire
2020-02-14,0,0,0,Cote d'Ivoire
2020-02-15,0,0,0,Cote d'Ivoire
2020-02-16,0,0,0,Cote d'Ivoire
2020-02-17,0,0,0,Cote d'Ivoire
2020-02-18,0,0,0,Cote d'Ivoire
2020-02-19,0,0,0,Cote d'Ivoire
2020-02-20,0,0,0,Cote d'Ivoire
2020-02-21,0,0,0,Cote d'Ivoire
2020-02-22,0,0,0,Cote d'Ivoire
2020-02-23,0,0,0,Cote d'Ivoire
2020-02-24,0,0,0,Cote d'Ivoire
2020-02-25,0,0,0,Cote d'Ivoire
2020-02-26,0,0,0,Cote d'Ivoire
2020-02-27,0,0,0,Cote d'Ivoire
2020-02-28,0,0,0,Cote d'Ivoire
2020-02-29,0,0,0,Cote d'Ivoire
2020-03-01,0,0,0,Cote d'Ivoire
2020-03-02,0,0,0,Cote d'Ivoire
2020-03-03,0,0,0,Cote d'Ivoire
2020-03-04,0,0,0,Cote d'Ivoire
2020-03-05,0,0,0,Cote d'Ivoire
2020-03-06,0,0,0,Cote d'Ivoire
2020-03-07,0,0,0,Cote d'Ivoire
2020-03-08,0,0,0,Cote d'Ivoire
2020-03-09,0,0,0,Cote d'Ivoire
2020-03-10,0,0,0,Cote d'Ivoire
2020-03-11,1,0,0,Cote d'Ivoire
2020-03-12,1,0,0,Cote d'Ivoire
2020-03-13,1,0,0,Cote d'Ivoire
2020-03-14,1,0,0,Cote d'Ivoire
2020-03-15,1,0,0,Cote d'Ivoire
2020-03-16,1,0,0,Cote d'Ivoire
2020-03-17,5,1,0,Cote d'Ivoire
2020-03-18,6,1,0,Cote d'Ivoire
2020-03-19,9,1,0,Cote d'Ivoire
2020-03-20,9,1,0,Cote d'Ivoire
2020-03-21,14,1,0,Cote d'Ivoire
2020-03-22,14,1,0,Cote d'Ivoire
2020-03-23,25,1,0,Cote d'Ivoire
2020-03-24,73,2,0,Cote d'Ivoire
2020-01-22,0,0,0,Croatia
2020-01-23,0,0,0,Croatia
2020-01-24,0,0,0,Croatia
2020-01-25,0,0,0,Croatia
2020-01-26,0,0,0,Croatia
2020-01-27,0,0,0,Croatia
2020-01-28,0,0,0,Croatia
2020-01-29,0,0,0,Croatia
2020-01-30,0,0,0,Croatia
2020-01-31,0,0,0,Croatia
2020-02-01,0,0,0,Croatia
2020-02-02,0,0,0,Croatia
2020-02-03,0,0,0,Croatia
2020-02-04,0,0,0,Croatia
2020-02-05,0,0,0,Croatia
2020-02-06,0,0,0,Croatia
2020-02-07,0,0,0,Croatia
2020-02-08,0,0,0,Croatia
2020-02-09,0,0,0,Croatia
2020-02-10,0,0,0,Croatia
2020-02-11,0,0,0,Croatia
2020-02-12,0,0,0,Croatia
2020-02-13,0,0,0,Croatia
2020-02-14,0,0,0,Croatia
2020-02-15,0,0,0,Croatia
2020-02-16,0,0,0,Croatia
2020-02-17,0,0,0,Croatia
2020-02-18,0,0,0,Croatia
2020-02-19,0,0,0,Croatia
2020-02-20,0,0,0,Croatia
2020-02-21,0,0,0,Croatia
2020-02-22,0,0,0,Croatia
2020-02-23,0,0,0,Croatia
2020-02-24,0,0,0,Croatia
2020-02-25,1,0,0,Croatia
2020-02-26,3,0,0,Croatia
2020-02-27,3,0,0,Croatia
2020-02-28,5,0,0,Croatia
2020-02-29,6,0,0,Croatia
2020-03-01,7,0,0,Croatia
2020-03-02,7,0,0,Croatia
2020-03-03,9,0,0,Croatia
2020-03-04,10,0,0,Croatia
2020-03-05,10,0,0,Croatia
2020-03-06,11,0,0,Croatia
2020-03-07,12,0,0,Croatia
2020-03-08,12,0,0,Croatia
2020-03-09,12,0,0,Croatia
2020-03-10,14,0,0,Croatia
2020-03-11,19,0,0,Croatia
2020-03-12,19,0,0,Croatia
2020-03-13,32,1,0,Croatia
2020-03-14,38,1,0,Croatia
2020-03-15,49,1,0,Croatia
2020-03-16,57,2,0,Croatia
2020-03-17,65,4,0,Croatia
2020-03-18,81,4,0,Croatia
2020-03-19,105,5,1,Croatia
2020-03-20,128,5,1,Croatia
2020-03-21,206,5,1,Croatia
2020-03-22,254,5,1,Croatia
2020-03-23,315,5,1,Croatia
2020-03-24,382,5,1,Croatia
2020-01-22,0,0,0,Cuba
2020-01-23,0,0,0,Cuba
2020-01-24,0,0,0,Cuba
2020-01-25,0,0,0,Cuba
2020-01-26,0,0,0,Cuba
2020-01-27,0,0,0,Cuba
2020-01-28,0,0,0,Cuba
2020-01-29,0,0,0,Cuba
2020-01-30,0,0,0,Cuba
2020-01-31,0,0,0,Cuba
2020-02-01,0,0,0,Cuba
2020-02-02,0,0,0,Cuba
2020-02-03,0,0,0,Cuba
2020-02-04,0,0,0,Cuba
2020-02-05,0,0,0,Cuba
2020-02-06,0,0,0,Cuba
2020-02-07,0,0,0,Cuba
2020-02-08,0,0,0,Cuba
2020-02-09,0,0,0,Cuba
2020-02-10,0,0,0,Cuba
2020-02-11,0,0,0,Cuba
2020-02-12,0,0,0,Cuba
2020-02-13,0,0,0,Cuba
2020-02-14,0,0,0,Cuba
2020-02-15,0,0,0,Cuba
2020-02-16,0,0,0,Cuba
2020-02-17,0,0,0,Cuba
2020-02-18,0,0,0,Cuba
2020-02-19,0,0,0,Cuba
2020-02-20,0,0,0,Cuba
2020-02-21,0,0,0,Cuba
2020-02-22,0,0,0,Cuba
2020-02-23,0,0,0,Cuba
2020-02-24,0,0,0,Cuba
2020-02-25,0,0,0,Cuba
2020-02-26,0,0,0,Cuba
2020-02-27,0,0,0,Cuba
2020-02-28,0,0,0,Cuba
2020-02-29,0,0,0,Cuba
2020-03-01,0,0,0,Cuba
2020-03-02,0,0,0,Cuba
2020-03-03,0,0,0,Cuba
2020-03-04,0,0,0,Cuba
2020-03-05,0,0,0,Cuba
2020-03-06,0,0,0,Cuba
2020-03-07,0,0,0,Cuba
2020-03-08,0,0,0,Cuba
2020-03-09,0,0,0,Cuba
2020-03-10,0,0,0,Cuba
2020-03-11,0,0,0,Cuba
2020-03-12,3,0,0,Cuba
2020-03-13,4,0,0,Cuba
2020-03-14,4,0,0,Cuba
2020-03-15,4,0,0,Cuba
2020-03-16,4,0,0,Cuba
2020-03-17,5,0,0,Cuba
2020-03-18,7,0,1,Cuba
2020-03-19,11,0,1,Cuba
2020-03-20,16,0,1,Cuba
2020-03-21,21,0,1,Cuba
2020-03-22,35,0,1,Cuba
2020-03-23,40,0,1,Cuba
2020-03-24,48,1,1,Cuba
2020-01-22,0,0,0,Cyprus
2020-01-23,0,0,0,Cyprus
2020-01-24,0,0,0,Cyprus
2020-01-25,0,0,0,Cyprus
2020-01-26,0,0,0,Cyprus
2020-01-27,0,0,0,Cyprus
2020-01-28,0,0,0,Cyprus
2020-01-29,0,0,0,Cyprus
2020-01-30,0,0,0,Cyprus
2020-01-31,0,0,0,Cyprus
2020-02-01,0,0,0,Cyprus
2020-02-02,0,0,0,Cyprus
2020-02-03,0,0,0,Cyprus
2020-02-04,0,0,0,Cyprus
2020-02-05,0,0,0,Cyprus
2020-02-06,0,0,0,Cyprus
2020-02-07,0,0,0,Cyprus
2020-02-08,0,0,0,Cyprus
2020-02-09,0,0,0,Cyprus
2020-02-10,0,0,0,Cyprus
2020-02-11,0,0,0,Cyprus
2020-02-12,0,0,0,Cyprus
2020-02-13,0,0,0,Cyprus
2020-02-14,0,0,0,Cyprus
2020-02-15,0,0,0,Cyprus
2020-02-16,0,0,0,Cyprus
2020-02-17,0,0,0,Cyprus
2020-02-18,0,0,0,Cyprus
2020-02-19,0,0,0,Cyprus
2020-02-20,0,0,0,Cyprus
2020-02-21,0,0,0,Cyprus
2020-02-22,0,0,0,Cyprus
2020-02-23,0,0,0,Cyprus
2020-02-24,0,0,0,Cyprus
2020-02-25,0,0,0,Cyprus
2020-02-26,0,0,0,Cyprus
2020-02-27,0,0,0,Cyprus
2020-02-28,0,0,0,Cyprus
2020-02-29,0,0,0,Cyprus
2020-03-01,0,0,0,Cyprus
2020-03-02,0,0,0,Cyprus
2020-03-03,0,0,0,Cyprus
2020-03-04,0,0,0,Cyprus
2020-03-05,0,0,0,Cyprus
2020-03-06,0,0,0,Cyprus
2020-03-07,0,0,0,Cyprus
2020-03-08,0,0,0,Cyprus
2020-03-09,2,0,0,Cyprus
2020-03-10,3,0,0,Cyprus
2020-03-11,6,0,0,Cyprus
2020-03-12,6,0,0,Cyprus
2020-03-13,14,0,0,Cyprus
2020-03-14,26,0,0,Cyprus
2020-03-15,26,0,0,Cyprus
2020-03-16,33,0,0,Cyprus
2020-03-17,46,0,0,Cyprus
2020-03-18,49,0,0,Cyprus
2020-03-19,67,0,0,Cyprus
2020-03-20,67,0,0,Cyprus
2020-03-21,84,0,0,Cyprus
2020-03-22,95,3,1,Cyprus
2020-03-23,116,3,1,Cyprus
2020-03-24,124,3,3,Cyprus
2020-01-22,0,0,0,Czechia
2020-01-23,0,0,0,Czechia
2020-01-24,0,0,0,Czechia
2020-01-25,0,0,0,Czechia
2020-01-26,0,0,0,Czechia
2020-01-27,0,0,0,Czechia
2020-01-28,0,0,0,Czechia
2020-01-29,0,0,0,Czechia
2020-01-30,0,0,0,Czechia
2020-01-31,0,0,0,Czechia
2020-02-01,0,0,0,Czechia
2020-02-02,0,0,0,Czechia
2020-02-03,0,0,0,Czechia
2020-02-04,0,0,0,Czechia
2020-02-05,0,0,0,Czechia
2020-02-06,0,0,0,Czechia
2020-02-07,0,0,0,Czechia
2020-02-08,0,0,0,Czechia
2020-02-09,0,0,0,Czechia
2020-02-10,0,0,0,Czechia
2020-02-11,0,0,0,Czechia
2020-02-12,0,0,0,Czechia
2020-02-13,0,0,0,Czechia
2020-02-14,0,0,0,Czechia
2020-02-15,0,0,0,Czechia
2020-02-16,0,0,0,Czechia
2020-02-17,0,0,0,Czechia
2020-02-18,0,0,0,Czechia
2020-02-19,0,0,0,Czechia
2020-02-20,0,0,0,Czechia
2020-02-21,0,0,0,Czechia
2020-02-22,0,0,0,Czechia
2020-02-23,0,0,0,Czechia
2020-02-24,0,0,0,Czechia
2020-02-25,0,0,0,Czechia
2020-02-26,0,0,0,Czechia
2020-02-27,0,0,0,Czechia
2020-02-28,0,0,0,Czechia
2020-02-29,0,0,0,Czechia
2020-03-01,3,0,0,Czechia
2020-03-02,3,0,0,Czechia
2020-03-03,5,0,0,Czechia
2020-03-04,8,0,0,Czechia
2020-03-05,12,0,0,Czechia
2020-03-06,18,0,0,Czechia
2020-03-07,19,0,0,Czechia
2020-03-08,31,0,0,Czechia
2020-03-09,31,0,0,Czechia
2020-03-10,41,0,0,Czechia
2020-03-11,91,0,0,Czechia
2020-03-12,94,0,0,Czechia
2020-03-13,141,0,0,Czechia
2020-03-14,189,0,0,Czechia
2020-03-15,253,0,0,Czechia
2020-03-16,298,3,0,Czechia
2020-03-17,396,3,0,Czechia
2020-03-18,464,3,0,Czechia
2020-03-19,694,3,0,Czechia
2020-03-20,833,4,0,Czechia
2020-03-21,995,6,0,Czechia
2020-03-22,1120,6,1,Czechia
2020-03-23,1236,6,1,Czechia
2020-03-24,1394,10,3,Czechia
2020-01-22,0,0,0,Denmark
2020-01-23,0,0,0,Denmark
2020-01-24,0,0,0,Denmark
2020-01-25,0,0,0,Denmark
2020-01-26,0,0,0,Denmark
2020-01-27,0,0,0,Denmark
2020-01-28,0,0,0,Denmark
2020-01-29,0,0,0,Denmark
2020-01-30,0,0,0,Denmark
2020-01-31,0,0,0,Denmark
2020-02-01,0,0,0,Denmark
2020-02-02,0,0,0,Denmark
2020-02-03,0,0,0,Denmark
2020-02-04,0,0,0,Denmark
2020-02-05,0,0,0,Denmark
2020-02-06,0,0,0,Denmark
2020-02-07,0,0,0,Denmark
2020-02-08,0,0,0,Denmark
2020-02-09,0,0,0,Denmark
2020-02-10,0,0,0,Denmark
2020-02-11,0,0,0,Denmark
2020-02-12,0,0,0,Denmark
2020-02-13,0,0,0,Denmark
2020-02-14,0,0,0,Denmark
2020-02-15,0,0,0,Denmark
2020-02-16,0,0,0,Denmark
2020-02-17,0,0,0,Denmark
2020-02-18,0,0,0,Denmark
2020-02-19,0,0,0,Denmark
2020-02-20,0,0,0,Denmark
2020-02-21,0,0,0,Denmark
2020-02-22,0,0,0,Denmark
2020-02-23,0,0,0,Denmark
2020-02-24,0,0,0,Denmark
2020-02-25,0,0,0,Denmark
2020-02-26,0,0,0,Denmark
2020-02-27,1,0,0,Denmark
2020-02-28,1,0,0,Denmark
2020-02-29,3,0,0,Denmark
2020-03-01,4,0,0,Denmark
2020-03-02,4,0,0,Denmark
2020-03-03,6,0,0,Denmark
2020-03-04,11,0,0,Denmark
2020-03-05,11,0,0,Denmark
2020-03-06,24,1,0,Denmark
2020-03-07,24,1,0,Denmark
2020-03-08,37,1,0,Denmark
2020-03-09,92,1,0,Denmark
2020-03-10,264,1,0,Denmark
2020-03-11,444,1,0,Denmark
2020-03-12,617,1,0,Denmark
2020-03-13,804,1,0,Denmark
2020-03-14,836,1,1,Denmark
2020-03-15,875,1,2,Denmark
2020-03-16,933,1,3,Denmark
2020-03-17,1025,1,4,Denmark
2020-03-18,1116,1,4,Denmark
2020-03-19,1225,1,6,Denmark
2020-03-20,1337,1,9,Denmark
2020-03-21,1420,1,13,Denmark
2020-03-22,1514,1,13,Denmark
2020-03-23,1572,1,24,Denmark
2020-03-24,1718,36,32,Denmark
2020-01-22,0,0,0,Djibouti
2020-01-23,0,0,0,Djibouti
2020-01-24,0,0,0,Djibouti
2020-01-25,0,0,0,Djibouti
2020-01-26,0,0,0,Djibouti
2020-01-27,0,0,0,Djibouti
2020-01-28,0,0,0,Djibouti
2020-01-29,0,0,0,Djibouti
2020-01-30,0,0,0,Djibouti
2020-01-31,0,0,0,Djibouti
2020-02-01,0,0,0,Djibouti
2020-02-02,0,0,0,Djibouti
2020-02-03,0,0,0,Djibouti
2020-02-04,0,0,0,Djibouti
2020-02-05,0,0,0,Djibouti
2020-02-06,0,0,0,Djibouti
2020-02-07,0,0,0,Djibouti
2020-02-08,0,0,0,Djibouti
2020-02-09,0,0,0,Djibouti
2020-02-10,0,0,0,Djibouti
2020-02-11,0,0,0,Djibouti
2020-02-12,0,0,0,Djibouti
2020-02-13,0,0,0,Djibouti
2020-02-14,0,0,0,Djibouti
2020-02-15,0,0,0,Djibouti
2020-02-16,0,0,0,Djibouti
2020-02-17,0,0,0,Djibouti
2020-02-18,0,0,0,Djibouti
2020-02-19,0,0,0,Djibouti
2020-02-20,0,0,0,Djibouti
2020-02-21,0,0,0,Djibouti
2020-02-22,0,0,0,Djibouti
2020-02-23,0,0,0,Djibouti
2020-02-24,0,0,0,Djibouti
2020-02-25,0,0,0,Djibouti
2020-02-26,0,0,0,Djibouti
2020-02-27,0,0,0,Djibouti
2020-02-28,0,0,0,Djibouti
2020-02-29,0,0,0,Djibouti
2020-03-01,0,0,0,Djibouti
2020-03-02,0,0,0,Djibouti
2020-03-03,0,0,0,Djibouti
2020-03-04,0,0,0,Djibouti
2020-03-05,0,0,0,Djibouti
2020-03-06,0,0,0,Djibouti
2020-03-07,0,0,0,Djibouti
2020-03-08,0,0,0,Djibouti
2020-03-09,0,0,0,Djibouti
2020-03-10,0,0,0,Djibouti
2020-03-11,0,0,0,Djibouti
2020-03-12,0,0,0,Djibouti
2020-03-13,0,0,0,Djibouti
2020-03-14,0,0,0,Djibouti
2020-03-15,0,0,0,Djibouti
2020-03-16,0,0,0,Djibouti
2020-03-17,0,0,0,Djibouti
2020-03-18,1,0,0,Djibouti
2020-03-19,1,0,0,Djibouti
2020-03-20,1,0,0,Djibouti
2020-03-21,1,0,0,Djibouti
2020-03-22,1,0,0,Djibouti
2020-03-23,3,0,0,Djibouti
2020-03-24,3,0,0,Djibouti
2020-01-22,0,0,0,Dominica
2020-01-23,0,0,0,Dominica
2020-01-24,0,0,0,Dominica
2020-01-25,0,0,0,Dominica
2020-01-26,0,0,0,Dominica
2020-01-27,0,0,0,Dominica
2020-01-28,0,0,0,Dominica
2020-01-29,0,0,0,Dominica
2020-01-30,0,0,0,Dominica
2020-01-31,0,0,0,Dominica
2020-02-01,0,0,0,Dominica
2020-02-02,0,0,0,Dominica
2020-02-03,0,0,0,Dominica
2020-02-04,0,0,0,Dominica
2020-02-05,0,0,0,Dominica
2020-02-06,0,0,0,Dominica
2020-02-07,0,0,0,Dominica
2020-02-08,0,0,0,Dominica
2020-02-09,0,0,0,Dominica
2020-02-10,0,0,0,Dominica
2020-02-11,0,0,0,Dominica
2020-02-12,0,0,0,Dominica
2020-02-13,0,0,0,Dominica
2020-02-14,0,0,0,Dominica
2020-02-15,0,0,0,Dominica
2020-02-16,0,0,0,Dominica
2020-02-17,0,0,0,Dominica
2020-02-18,0,0,0,Dominica
2020-02-19,0,0,0,Dominica
2020-02-20,0,0,0,Dominica
2020-02-21,0,0,0,Dominica
2020-02-22,0,0,0,Dominica
2020-02-23,0,0,0,Dominica
2020-02-24,0,0,0,Dominica
2020-02-25,0,0,0,Dominica
2020-02-26,0,0,0,Dominica
2020-02-27,0,0,0,Dominica
